Time(mS),ppg,LPF1,LPF2,LPF3,LPF4,Acc x(m/s2),Acc y(m/s2),Acc z(m/s2)
26600,2.237,28379,21611,14072,22018,0.0348647,0.05527,0.381549
26620,2.205,28346,21582,14040,21980,0.00702014,0.0495611,0.428095
26640,2.187,28312,21553,14008,21943,0.0112102,0.0347374,0.43406
26660,2.201,28280,21524,13977,21907,-0.0388103,0.0214792,0.340898
26680,2.268,28251,21498,13949,21876,-0.064595,0.00607328,0.337394
26700,2.328,28226,21476,13925,21850,-0.107913,-0.00742008,0.25276
26720,2.362,28206,21458,13905,21831,-0.165097,-0.0237797,0.0786452
26740,2.36,28193,21445,13893,21820,-0.14459,-0.0355757,-0.00272662
26760,2.379,28187,21438,13887,21818,-0.159558,-0.0434503,-0.100306
26780,2.373,28189,21438,13889,21824,-0.156499,-0.0379557,-0.172363
26800,2.314,28199,21445,13898,21840,-0.138904,-0.0288189,-0.217568
26820,2.278,28216,21457,13914,21863,-0.121004,-0.0146467,-0.26836
26840,2.221,28239,21475,13936,21894,-0.0776976,-0.00559748,-0.398941
26860,2.201,28267,21497,13963,21929,-0.0298729,-0.00158218,-0.336327
26880,2.197,28299,21521,13992,21968,0.0142956,-0.00104706,-0.225608
26900,2.197,28331,21547,14023,22007,0.100945,0.00219505,-0.0398128
26920,2.191,28362,21572,14053,22045,0.130628,0.00891673,0.118912
26940,2.172,28390,21594,14080,22078,0.119861,0.0224336,0.0750657
26960,2.165,28413,21613,14102,22105,0.125966,0.0366551,0.172875
26980,2.18,28429,21626,14119,22125,0.0813835,0.0426224,0.176282
27000,2.202,28439,21634,14130,22137,0.133838,0.0377643,0.223902
27020,2.179,28442,21637,14134,22140,0.111215,0.0119627,0.17311
27040,2.19,28437,21634,14132,22135,0.0484672,-0.00640311,0.15712
27060,2.212,28427,21626,14125,22123,0.0105599,-0.0220188,0.146359
27080,2.346,28413,21616,14114,22106,-0.0418418,-0.0325964,0.0345975
27100,2.633,28397,21603,14101,22085,-0.0350631,-0.0355043,-0.0476216
27120,2.978,28380,21589,14086,22062,-0.0445831,-0.039812,-0.0225366
27140,3.154,28364,21577,14071,22041,-0.0649551,-0.0435884,-0.0623093
27160,3.161,28351,21567,14059,22022,-0.0685667,-0.0467023,-0.107992
27180,3.045,28342,21559,14048,22007,-0.0975822,-0.0382429,-0.128034
27200,2.857,28338,21556,14041,21996,-0.0687845,-0.0230724,-0.094356
27220,2.668,28338,21556,14038,21991,-0.081336,0.000102013,-0.166708
27240,2.479,28343,21559,14037,21992,-0.0575919,0.0159308,-0.26759
27260,2.359,28351,21564,14040,21997,-0.00717777,0.0109297,-0.198426
27280,2.299,28361,21572,14044,22006,0.00135998,0.00302524,-0.188637
27300,2.265,28373,21580,14050,22017,-0.00316888,-0.00320942,-0.166555
27320,2.207,28384,21589,14055,22029,0.0313276,-0.00753268,-0.0948901
27340,2.167,28393,21595,14060,22041,0.06017,0.0104695,0.0081659
27360,2.169,28399,21600,14063,22051,0.0801472,0.0281379,0.0434553
27380,2.211,28402,21603,14065,22058,0.110513,0.042747,0.142923
27400,2.24,28401,21602,14064,22061,0.088635,0.0517601,0.207437
27420,2.272,28397,21599,14060,22060,0.0477635,0.0422231,0.179326
27440,2.316,28390,21594,14054,22055,0.0173378,0.0348413,0.241418
27460,2.337,28380,21586,14047,22047,-0.000016369,0.0229886,0.196237
27480,2.33,28369,21578,14038,22035,-0.000443475,0.0158783,0.25702
27500,2.306,28358,21569,14028,22022,-0.0199483,0.00320957,0.233693
27520,2.274,28348,21561,14019,22007,-0.0380484,-0.0135339,0.194068
27540,2.232,28341,21555,14011,21993,-0.0754808,-0.0313417,0.201587
27560,2.208,28337,21552,14005,21980,-0.124906,-0.0448824,0.0472251
27580,2.193,28338,21551,14001,21971,-0.0991748,-0.0462643,0.0759566
27600,2.19,28344,21554,14000,21965,-0.0983795,-0.0420802,0.126604
27620,2.173,28355,21560,14002,21963,-0.0725208,-0.0296848,0.153697
27640,2.184,28370,21571,14007,21967,-0.0504298,-0.00937711,0.124206
27660,2.207,28391,21585,14016,21975,-0.0904469,-0.00528749,0.0105169
27680,2.209,28416,21601,14028,21988,-0.0595419,-0.00691197,-0.00784666
27700,2.222,28444,21621,14043,22006,-0.0440931,-0.0056925,-0.0461506
27720,2.216,28475,21642,14060,22028,-0.0383041,-0.012746,-0.118822
27740,2.208,28507,21665,14079,22053,-0.0352362,-0.0265131,-0.208356
27760,2.233,28540,21688,14099,22081,-0.00464623,-0.0354991,-0.356837
27780,2.342,28572,21711,14120,22110,0.0501573,-0.0337006,-0.409126
27800,2.563,28602,21733,14141,22138,0.0594273,-0.0267132,-0.352024
27820,2.881,28630,21754,14161,22166,0.0920017,-0.0133525,-0.339683
27840,3.124,28655,21773,14179,22192,0.121637,-0.0113922,-0.310994
27860,3.166,28675,21789,14194,22213,0.114199,0.000481263,-0.359909
27880,3.077,28691,21802,14206,22230,0.109635,0.00735739,-0.402381
27900,2.895,28701,21810,14214,22242,0.067525,0.00732909,-0.397161
27920,2.645,28705,21815,14216,22246,0.0697727,0.0163395,-0.414346
27940,2.458,28703,21815,14214,22243,0.0920048,-0.0015505,-0.314775
27960,2.299,28695,21810,14206,22233,0.0790973,-0.00523145,-0.12351
27980,2.212,28680,21800,14191,22214,0.0954585,-0.000158473,-0.0017797
28000,2.174,28658,21784,14171,22188,0.0809752,-0.00226768,0.0201914
28020,2.123,28631,21764,14145,22154,0.0865268,0.0145426,0.0244732
28040,2.123,28598,21738,14114,22114,0.117714,0.0306601,0.134115
28060,2.158,28561,21709,14078,22068,0.164113,0.0423483,0.284981
28080,2.212,28520,21675,14040,22018,0.182144,0.0433454,0.37522
28100,2.253,28476,21639,13999,21966,0.101804,0.036961,0.426764
28120,2.325,28431,21602,13957,21914,0.0171702,0.0243694,0.374004
28140,2.376,28386,21565,13916,21863,0.0131714,0.0162798,0.412701
28160,2.404,28344,21529,13878,21816,-0.00731615,0.0138991,0.433794
28180,2.393,28305,21496,13844,21774,-0.0421492,0.00986692,0.427049
28200,2.372,28271,21468,13816,21740,-0.0703189,0.00257961,0.466993
28220,2.372,28244,21444,13795,21714,-0.169977,0.000258828,0.40511
28240,2.369,28225,21428,13781,21698,-0.22467,0.00552417,0.339939
28260,2.334,28214,21418,13775,21693,-0.230202,0.0213065,0.234682
28280,2.324,28213,21416,13779,21699,-0.1647,0.0283363,0.216712
28300,2.302,28221,21421,13791,21715,-0.12636,0.0222875,0.186866
28320,2.304,28237,21435,13811,21742,-0.185139,0.0295114,-0.0277672
28340,2.299,28262,21455,13838,21778,-0.173705,0.0140995,-0.135995
28360,2.325,28295,21481,13872,21821,-0.190693,-0.0157595,-0.140092
28380,2.316,28333,21513,13911,21870,-0.172165,-0.0229913,-0.348319
28400,2.307,28375,21548,13954,21924,-0.14731,-0.0348322,-0.372542
28420,2.285,28419,21585,13998,21979,-0.145644,-0.0356308,-0.262502
28440,2.299,28463,21623,14042,22033,-0.103847,-0.0218321,-0.30411
28460,2.488,28506,21660,14084,22086,-0.0721958,-0.00713219,-0.37558
28480,2.796,28545,21694,14123,22133,-0.0147882,-0.0012762,-0.336699
28500,3.148,28579,21724,14158,22175,0.016369,0.00445631,-0.308418
28520,3.189,28606,21748,14186,22208,0.0773901,0.01471,-0.168665
28540,3.189,28625,21766,14207,22233,0.139612,0.0256387,0.0677795
28560,3.183,28635,21778,14220,22247,0.145725,0.0314642,0.0512285
28580,3.154,28636,21781,14226,22252,0.155159,0.0298689,0.0165945
28600,2.888,28628,21777,14224,22247,0.151481,0.0158478,0.0570391
28620,2.621,28612,21767,14214,22232,0.154991,0.000807902,0.170466
28640,2.423,28589,21750,14199,22210,0.135235,-0.0138363,0.199231
28660,2.304,28560,21729,14179,22182,0.109561,-0.0313078,0.0881472
28680,2.243,28528,21705,14155,22149,0.0614485,-0.0405843,-0.044183
28700,2.183,28493,21678,14129,22114,0.0519357,-0.0543077,-0.0301585
28720,2.19,28459,21651,14103,22078,0.0676704,-0.0559348,0.118628
28740,2.226,28426,21625,14078,22045,0.0111776,-0.042756,0.106541
28760,2.257,28396,21602,14055,22014,-0.022995,-0.0373013,-0.0258802
28780,2.349,28371,21581,14035,21988,-0.0487947,-0.0359029,-0.122305
28800,2.425,28351,21565,14020,21968,-0.0586529,-0.0261007,-0.146192
28820,2.45,28336,21553,14009,21954,-0.056854,-0.0252519,-0.169514
28840,2.45,28327,21545,14003,21947,-0.0211661,-0.0198256,-0.0693495
28860,2.446,28323,21540,14001,21945,-0.0263861,-0.0153321,0.0405232
28880,2.402,28322,21539,14003,21948,-0.0529292,-0.00872554,0.0384707
28900,2.358,28324,21540,14007,21955,-0.0515377,0.00456823,-0.0085224
28920,2.302,28328,21542,14013,21965,-0.021064,0.0115435,-0.0629479
28940,2.271,28333,21545,14019,21976,0.0160824,0.0160376,0.00818847
28960,2.249,28337,21548,14026,21987,0.00919639,0.022065,0.0417414
28980,2.228,28340,21550,14033,21997,0.0284996,0.0228783,0.0372128
29000,2.214,28341,21551,14038,22006,0.0281991,0.0204406,0.0277225
29020,2.239,28340,21550,14042,22013,0.0246924,0.0116892,-0.0320413
29040,2.249,28337,21549,14044,22017,0.0590823,0.00160301,0.0288304
29060,2.265,28332,21546,14046,22019,0.057685,8.54E-05,0.0447765
29080,2.267,28326,21543,14046,22018,0.0538391,-0.000580514,-0.0136074
29100,2.265,28320,21539,14045,22016,0.0310692,-0.00998181,-0.0296843
29120,2.253,28314,21536,14044,22012,0.0250062,-0.018596,-0.0761012
29140,2.31,28308,21533,14043,22008,0.038141,-0.0164871,0.0747454
29160,2.465,28303,21531,14041,22002,0.0229811,-0.00384681,0.15457
29180,2.836,28298,21529,14040,21997,-0.00931756,0.0152428,0.120401
29200,3.178,28295,21527,14039,21992,-0.0475757,0.0195357,0.140726
29220,3.186,28293,21527,14038,21987,-0.0557757,0.0158323,0.071624
29240,3.187,28291,21526,14036,21982,-0.0654049,0.00833042,0.0615189
29260,3.186,28291,21526,14035,21979,-0.0716831,-0.00397227,0.0747049
29280,3.186,28291,21526,14035,21976,-0.0716496,-0.0105798,-0.0260816
29300,3.147,28292,21526,14034,21975,-0.072647,-0.0102437,-0.00216714
29320,2.838,28294,21527,14034,21976,-0.0854045,-0.0037145,-0.0579016
29340,2.559,28296,21527,14034,21978,-0.0479768,0.00192569,-0.114093
29360,2.4,28298,21528,14035,21982,-0.00320252,-0.00359207,-0.11033
29380,2.332,28301,21530,14037,21987,0.0147259,-0.00388914,-0.183706
29400,2.286,28305,21532,14040,21995,0.0365174,0.000971866,-0.125981
29420,2.267,28309,21534,14043,22003,0.0287187,0.00133942,-0.152755
29440,2.264,28314,21537,14047,22012,0.024929,0.00345664,-0.260765
29460,2.276,28319,21541,14050,22021,0.0506946,0.000511141,-0.235292
29480,2.32,28323,21544,14054,22029,0.0838443,-0.000155434,-0.137327
29500,2.386,28326,21546,14057,22035,0.0922453,0.00276497,0.0279563
29520,2.421,28328,21548,14059,22039,0.0490431,0.00522601,0.085255
29540,2.437,28329,21548,14059,22039,0.072069,0.0151565,0.0522561
29560,2.419,28328,21546,14057,22036,0.0732345,0.020305,0.103921
29580,2.415,28324,21542,14053,22029,0.0537811,0.0318898,0.193991
29600,2.363,28318,21536,14046,22018,0.0538442,0.0422831,0.263664
29620,2.313,28310,21528,14037,22004,-0.0110869,0.0383614,0.283582
29640,2.263,28301,21519,14026,21987,-0.0157383,0.0241564,0.239693
29660,2.226,28290,21508,14014,21969,-0.0501326,0.000958184,0.217429
29680,2.233,28280,21498,14002,21950,-0.0940724,-0.0120756,0.18335
29700,2.236,28270,21487,13990,21932,-0.0940129,-0.0202513,0.0742991
29720,2.239,28262,21479,13980,21917,-0.108152,-0.0252828,0.0824347
29740,2.261,28256,21472,13973,21906,-0.120765,-0.0276142,0.0161428
29760,2.275,28254,21469,13969,21899,-0.125836,-0.0290687,-0.0165861
29780,2.3,28256,21469,13968,21898,-0.148975,-0.0274366,-0.0907475
29800,2.299,28262,21472,13971,21902,-0.132818,-0.025171,-0.244103
29820,2.304,28272,21479,13979,21912,-0.0579812,-0.0168556,-0.228703
29840,2.302,28286,21489,13990,21927,-0.0201411,-0.00663606,-0.250185
29860,2.324,28302,21501,14004,21947,-0.00718321,8.25E-05,-0.245155
29880,2.528,28321,21515,14019,21969,0.0410751,-0.00195252,-0.160406
29900,2.916,28339,21530,14036,21993,0.0625173,-0.000840376,-0.183332
29920,3.189,28357,21544,14052,22016,0.0916702,0.0100001,-0.137607
29940,3.186,28373,21557,14067,22038,0.122678,0.0267978,-0.0405905
29960,3.186,28386,21567,14079,22056,0.107785,0.0428031,-0.0104543
29980,3.192,28394,21574,14088,22070,0.102209,0.0484658,0.144201
30000,3.189,28398,21577,14092,22078,0.117125,0.0516228,0.210505
30020,3.066,28397,21576,14092,22081,0.112318,0.0534116,0.184993
30040,2.706,28390,21572,14088,22077,0.0811168,0.0483631,0.254811
30060,2.463,28380,21564,14079,22068,0.0499979,0.0344733,0.165074
30080,2.338,28366,21554,14068,22054,0.0437899,0.0211151,0.236364
30100,2.283,28350,21542,14054,22037,0.00835934,-0.000274834,0.2791
30120,2.222,28333,21530,14040,22018,-0.0157182,-0.0148112,0.189451
30140,2.159,28317,21518,14025,21998,-0.0549978,-0.0364051,0.107831
30160,2.107,28303,21509,14013,21980,-0.0681216,-0.0451216,0.100489
30180,2.162,28292,21501,14002,21965,-0.0729369,-0.0380651,0.0561967
30200,2.201,28285,21497,13996,21954,-0.118245,-0.0329757,-0.0888523
30220,2.243,28284,21497,13993,21948,-0.114799,-0.031515,-0.18383
30240,2.272,28287,21501,13994,21948,-0.107065,-0.041047,-0.16027
30260,2.272,28296,21508,14000,21954,-0.0896836,-0.0338083,-0.131774
30280,2.265,28309,21518,14010,21965,-0.0705805,-0.0236234,-0.169658
30300,2.237,28325,21531,14022,21981,-0.0288406,-0.0147969,-0.198196
30320,2.209,28344,21546,14037,22000,0.0200406,-0.000616777,-0.263722
30340,2.174,28363,21560,14053,22022,0.0725688,0.00500781,-0.0653854
30360,2.146,28382,21574,14069,22044,0.088779,0.0170978,0.0343028
30380,2.125,28399,21587,14084,22065,0.068971,0.02106,-0.126457
30400,2.106,28413,21597,14098,22085,0.0847025,0.0269509,-0.145754
30420,2.089,28423,21604,14108,22100,0.0338071,0.0199979,-0.436348
30440,2.102,28428,21608,14115,22111,0.12025,0.0156318,-0.251011
30460,2.107,28429,21608,14119,22117,0.193951,0.00794413,0.249241
30480,2.116,28425,21604,14119,22118,0.105006,0.010156,0.258545
30500,2.116,28416,21598,14116,22113,0.0665287,0.0165612,-0.0595372
30520,2.142,28404,21589,14109,22103,0.0567506,0.0112616,-0.237508
30540,2.145,28389,21577,14099,22088,0.108667,0.0157125,0.155809
30560,2.127,28372,21564,14087,22069,0.133155,0.0224008,0.502326
30580,2.139,28354,21550,14074,22048,0.0734567,0.0342972,0.551052
30600,2.208,28336,21536,14059,22025,0.0171651,0.0280944,0.598367
30620,2.409,28319,21523,14045,22001,-0.0682018,0.00927761,0.400372
30640,2.723,28303,21511,14031,21979,-0.151079,0.00514493,-0.0678118
30660,2.999,28291,21501,14019,21959,-0.104463,-0.00501762,0.0637061
30680,3.112,28283,21494,14009,21944,-0.048404,-0.0277257,0.161466
30700,3.053,28279,21491,14003,21933,-0.024489,-0.0462369,0.161406
30720,2.896,28280,21491,14001,21929,-0.166374,-0.0661306,-0.218678
30740,2.688,28286,21495,14003,21931,-0.308523,-0.0600799,-1.0471
30760,2.488,28297,21504,14010,21939,-0.145803,-0.0780756,-0.936312
30780,2.337,28313,21516,14021,21955,-0.119239,-0.0714887,-0.94159
30800,2.229,28333,21532,14035,21976,0.0273835,-0.0433899,-0.510844
30820,2.18,28356,21550,14053,22002,0.0462919,-0.041424,-0.552478
30840,2.13,28380,21568,14071,22029,-0.0424916,-0.0318057,-0.849796
30860,2.085,28401,21585,14087,22055,-0.0230282,-0.0213559,-1.08037
30880,2.083,28418,21598,14099,22077,-0.0535957,-0.00762059,-0.845438
30900,2.09,28427,21605,14105,22091,0.0342997,0.0400204,-0.407646
30920,2.128,28428,21604,14103,22096,0.257693,0.0485312,0.201393
30940,2.177,28416,21594,14090,22087,0.322233,0.0593302,0.64674
30960,2.207,28391,21572,14066,22063,0.399867,0.0860343,0.618504
30980,2.23,28352,21538,14030,22024,0.366934,0.0968201,0.605705
31000,2.246,28300,21494,13982,21970,0.308882,0.134473,0.91734
31020,2.225,28236,21440,13925,21903,0.352222,0.130676,0.870128
31040,2.191,28163,21380,13860,21826,0.319053,0.105881,1.23696
31060,2.169,28086,21315,13792,21743,0.207285,0.0628028,1.4197
31080,2.13,28008,21250,13724,21660,-0.058615,0.0202543,0.944989
31100,2.113,27935,21189,13660,21581,-0.203787,0.00897449,0.889099
31120,2.117,27872,21136,13604,21511,-0.315946,0.016381,0.801868
31140,2.139,27824,21094,13562,21457,-0.280973,0.0250067,0.915454
31160,2.158,27793,21068,13535,21422,-0.159937,0.0266005,1.05694
31180,2.159,27785,21059,13527,21410,-0.126399,-0.00178363,0.846287
31200,2.173,27799,21070,13540,21422,-0.292498,-0.0174546,0.376731
31220,2.187,27837,21100,13573,21460,-0.351187,-0.00173318,0.0389584
31240,2.202,27898,21149,13627,21524,-0.511432,0.00509655,-0.765618
31260,2.184,27980,21216,13699,21610,-0.676057,-0.0422741,-0.924928
31280,2.198,28079,21298,13787,21717,-0.699895,-0.0728192,-0.583896
31300,2.207,28192,21391,13888,21839,-0.709129,-0.14523,-1.49919
31320,2.194,28312,21492,13997,21972,-0.547725,-0.198257,-0.947222
31340,2.272,28435,21596,14110,22109,-0.496568,-0.137961,-0.772115
31360,2.503,28555,21698,14221,22244,-0.364198,-0.0510236,-0.888303
31380,2.796,28666,21795,14325,22371,-0.191845,0.0200521,-0.660403
31400,3.013,28763,21881,14419,22485,0.00578995,0.0646739,-0.686581
31420,3.081,28843,21954,14497,22580,0.157768,0.0781979,-0.589504
31440,3.013,28901,22010,14557,22652,0.383229,0.0562427,-0.389231
31460,2.838,28937,22047,14597,22699,0.55633,0.0827443,-0.158598
31480,2.638,28949,22065,14616,22719,0.461826,0.0551365,-0.278715
31500,2.443,28937,22063,14612,22713,0.281925,0.03106,-0.249931
31520,2.272,28904,22043,14589,22680,0.407921,-0.00124839,-0.0370698
31540,2.198,28851,22006,14546,22624,0.44131,-0.0611164,0.0157432
31560,2.131,28783,21956,14489,22549,0.509469,-0.0726961,0.0860132
31580,2.109,28705,21895,14419,22459,0.882953,-0.0585868,0.309513
31600,2.061,28620,21828,14341,22358,0.815152,-0.0435699,0.264068
31620,2.068,28533,21757,14258,22251,0.697007,0.020913,0.261227
31640,2.1,28448,21687,14175,22143,0.705111,0.0449438,0.313567
31660,2.142,28369,21620,14094,22039,0.574198,0.0332442,0.197923
31680,2.183,28300,21558,14018,21942,0.550503,0.000639125,0.190024
31700,2.223,28241,21504,13949,21855,0.336689,-0.0567165,0.188312
31720,2.235,28195,21457,13889,21780,0.119997,-0.0718511,0.193924
31740,2.228,28161,21419,13838,21718,-0.109779,-0.0824967,0.183646
31760,2.197,28138,21389,13795,21670,-0.37284,-0.0688806,0.150649
31780,2.191,28126,21366,13761,21634,-0.516246,-0.0414182,0.137916
31800,2.144,28122,21349,13735,21611,-0.476528,-0.017034,0.14236
31820,2.145,28126,21337,13717,21599,-0.25975,0.0222219,0.214676
31840,2.128,28135,21329,13704,21596,-0.219411,0.0279543,0.148503
31860,2.148,28147,21325,13698,21602,-0.414629,0.0555755,0.0559454
31880,2.148,28161,21323,13696,21614,-0.39309,0.0707624,0.0822506
31900,2.169,28176,21324,13700,21632,-0.475057,0.0636542,0.0549786
31920,2.167,28192,21328,13707,21654,-0.584275,0.052797,0.051745
31940,2.187,28208,21334,13720,21681,-0.526913,0.00846619,-0.00181326
31960,2.187,28224,21343,13737,21710,-0.457446,-0.00855633,0.183815
31980,2.191,28242,21356,13758,21743,-0.339228,-0.0357943,0.0767043
32000,2.17,28261,21373,13784,21778,-0.361343,-0.00601165,0.030269
32020,2.184,28283,21394,13813,21814,-0.402579,0.0362858,-0.108781
32040,2.263,28307,21419,13846,21851,-0.338063,0.0504415,-0.166015
32060,2.447,28333,21448,13882,21889,-0.153104,0.0608077,-0.102392
32080,2.752,28361,21480,13918,21926,-0.0812116,0.0438707,-0.176258
32100,3.062,28391,21515,13956,21963,0.116538,0.00803642,-0.0270084
32120,3.182,28423,21550,13992,21997,0.311985,-0.0147529,0.110038
32140,3.19,28455,21587,14028,22029,0.359163,-0.00999696,0.227174
32160,3.103,28487,21622,14060,22057,0.396693,0.000964223,0.296527
32180,2.873,28517,21656,14089,22082,0.201251,-0.000670331,0.167893
32200,2.647,28546,21687,14114,22103,0.197991,-0.0234519,0.101541
32220,2.425,28573,21715,14135,22121,0.255945,-0.0385625,-0.0284144
32240,2.286,28597,21740,14152,22135,0.194947,-0.0284274,-0.173726
32260,2.179,28618,21760,14164,22145,0.256458,-0.0330713,-0.173761
32280,2.113,28635,21776,14172,22153,0.222235,-0.0321493,-0.252319
32300,2.125,28650,21789,14176,22158,0.157854,-0.0359396,-0.268702
32320,2.148,28662,21796,14177,22160,0.147027,-0.0567182,-0.152207
32340,2.186,28671,21800,14174,22161,0.117023,-0.061589,-0.171237
32360,2.249,28676,21801,14168,22159,0.123616,-0.058296,-0.131646
32380,2.302,28679,21798,14160,22155,0.132667,-0.0541529,-0.120224
32400,2.362,28679,21791,14150,22150,0.122519,-0.0334468,-0.23239
32420,2.353,28675,21782,14138,22142,0.0943656,-0.0129628,-0.222836
32440,2.366,28668,21770,14124,22131,0.0488558,-0.00377845,-0.274611
32460,2.348,28657,21756,14107,22118,0.0426957,-0.00460737,-0.321962
32480,2.32,28642,21738,14089,22101,0.0337766,-0.0217975,-0.314971
32500,2.281,28623,21718,14069,22081,0.0344803,-0.0231557,-0.282583
32520,2.272,28599,21696,14046,22057,0.0785896,-0.027924,-0.157562
32540,2.233,28572,21671,14022,22029,0.0854392,-0.0183036,0.0181078
32560,2.194,28541,21644,13995,21998,0.0989307,0.00887923,0.208978
32580,2.18,28507,21616,13968,21964,0.0501451,0.0378244,0.284271
32600,2.158,28470,21586,13938,21929,-0.0273939,0.0767101,0.359946
32620,2.155,28433,21556,13909,21891,-0.00113941,0.089289,0.429931
32640,2.173,28395,21526,13879,21854,-0.0683256,0.0812769,0.431367
32660,2.179,28359,21497,13850,21817,-0.148465,0.0637565,0.342861
32680,2.172,28325,21470,13822,21783,-0.177217,0.037095,0.380796
32700,2.208,28295,21446,13798,21752,-0.241447,0.0175026,0.303771
32720,2.232,28270,21426,13777,21725,-0.224007,-0.00663949,0.273767
32740,2.338,28251,21411,13760,21705,-0.169764,-0.0264504,0.34247
32760,2.59,28239,21401,13750,21691,-0.152958,-0.0393426,0.275372
32780,2.927,28235,21397,13745,21685,-0.167651,-0.0373901,0.231789
32800,3.154,28238,21399,13747,21688,-0.182103,-0.01853,0.173614
32820,3.187,28249,21408,13757,21699,-0.171539,-0.00489009,0.0314759
32840,3.171,28267,21422,13773,21719,-0.134307,0.00990798,-0.000253097
32860,3.032,28292,21443,13795,21747,-0.130429,0.0124805,-0.0680786
32880,2.798,28323,21468,13824,21783,-0.117687,0.00413453,-0.0817447
32900,2.597,28358,21496,13857,21826,-0.100251,-0.00458155,-0.0813016
32920,2.414,28397,21528,13893,21873,-0.105165,-0.0101706,-0.161998
32940,2.288,28437,21560,13932,21923,-0.0506628,-0.0122734,-0.140178
32960,2.212,28477,21592,13971,21974,-0.0029871,-0.00980853,-0.12912
32980,2.184,28515,21623,14008,22024,0.0479182,0.000333992,-0.0107019
33000,2.166,28550,21652,14044,22072,0.0746356,0.014549,0.0682812
33020,2.187,28580,21677,14075,22115,0.0745798,0.037328,0.0390873
33040,2.219,28605,21697,14102,22152,0.0537347,0.0454317,-0.0527194
33060,2.29,28623,21712,14123,22183,0.0574071,0.0432687,-0.126252
33080,2.341,28636,21723,14139,22206,0.0795074,0.0327317,-0.164612
33100,2.383,28642,21729,14150,22222,0.0775513,0.00883452,-0.180783
33120,2.386,28643,21731,14156,22232,0.0547206,-0.0207471,-0.271862
33140,2.386,28639,21729,14157,22234,0.0660689,-0.0515959,-0.303955
33160,2.352,28631,21724,14155,22232,0.0683311,-0.0658675,-0.313527
33180,2.314,28620,21717,14149,22224,0.0746606,-0.0651224,-0.361922
33200,2.261,28606,21708,14141,22212,0.104316,-0.0612042,-0.393291
33220,2.204,28590,21697,14131,22196,0.111434,-0.0551822,-0.326313
33240,2.156,28572,21684,14118,22177,0.0797574,-0.044916,-0.304532
33260,2.151,28553,21670,14104,22155,0.0666163,-0.0284707,-0.272544
33280,2.132,28532,21654,14088,22131,0.0594162,-0.0214506,-0.286675
33300,2.149,28509,21637,14069,22104,0.04784,-0.0197294,-0.263498
33320,2.165,28484,21616,14048,22074,0.0878561,-0.0150486,-0.063155
33340,2.195,28456,21593,14024,22041,0.032719,-0.0125958,-0.134783
33360,2.191,28426,21568,13998,22006,0.0515219,-0.0138558,-0.0997154
33380,2.204,28393,21539,13969,21968,0.0692309,-0.0211457,0.125634
33400,2.208,28357,21508,13938,21929,0.0373834,-0.021484,0.181004
33420,2.214,28318,21474,13904,21888,0.0875919,-0.00351014,0.335017
33440,2.267,28278,21438,13870,21847,0.0490911,0.022867,0.387269
33460,2.484,28236,21401,13835,21806,0.0263715,0.0430551,0.370259
33480,2.877,28195,21365,13800,21766,0.00275477,0.0437497,0.431494
33500,3.18,28154,21329,13767,21729,0.00173767,0.0499985,0.491911
33520,3.185,28117,21297,13737,21696,-0.00973431,0.039204,0.504983
33540,3.183,28084,21268,13712,21669,-0.0611244,0.0290374,0.537525
33560,3.189,28056,21244,13691,21648,-0.0811555,0.0246217,0.479459
33580,3.017,28035,21226,13678,21635,-0.127259,0.0137834,0.393823
33600,2.745,28022,21216,13671,21630,-0.146198,0.00631521,0.378723
33620,2.524,28018,21213,13672,21634,-0.101662,-0.00636461,0.449836
33640,2.393,28024,21219,13681,21647,-0.0769576,-0.0117844,0.345273
33660,2.325,28039,21233,13699,21669,-0.104026,-0.0136702,0.138704
33680,2.293,28063,21254,13724,21701,-0.157215,-0.0151773,-0.0034862
33700,2.258,28096,21283,13755,21740,-0.119158,-0.0169626,-0.069455
33720,2.246,28137,21318,13793,21785,-0.0975817,-0.0204753,-0.151268
33740,2.244,28183,21357,13836,21837,-0.0845005,-0.0270611,-0.131593
33760,2.281,28235,21401,13882,21893,-0.117899,-0.0325955,-0.359915
33780,2.307,28289,21447,13930,21950,-0.117393,-0.0438313,-0.450338
33800,2.358,28345,21494,13980,22010,-0.0714356,-0.040559,-0.417438
33820,2.384,28400,21539,14028,22068,-0.0352441,-0.0339479,-0.460312
33840,2.369,28452,21582,14073,22121,0.00325767,-0.0221208,-0.402442
33860,2.36,28498,21621,14114,22170,0.00402369,-0.0135245,-0.403553
33880,2.321,28537,21653,14148,22210,0.0577705,-0.00377537,-0.345764
33900,2.271,28568,21679,14175,22242,0.0954021,0.0065798,-0.251341
33920,2.197,28589,21697,14194,22263,0.123418,0.0212021,-0.231935
33940,2.141,28600,21706,14205,22273,0.182021,0.0247493,-0.175378
33960,2.113,28600,21706,14205,22271,0.163692,0.0233749,-0.134086
33980,2.088,28589,21698,14197,22258,0.123784,0.0189932,-0.123701
34000,2.09,28569,21682,14180,22234,0.0835576,0.00573896,-0.101905
34020,2.086,28542,21660,14157,22202,0.105814,-0.012373,-0.157588
34040,2.076,28507,21632,14127,22161,0.125929,-0.0206343,-0.0053669
34060,2.106,28469,21600,14092,22115,0.081309,-0.0195989,-0.0200511
34080,2.137,28426,21565,14054,22064,0.0766309,-0.00911619,-0.102244
