"time,sec","ppg heart rate, bpm",wi1,wi2,wi3,wi4,"candidate heart rate, bpm",
271.16,76.447,1.1298,-0.88776,0.51124,-0.65,57.678,
271.16,76.447,1.0898,-2.9086,-0.77903,2.7442,45.959,
272.16,75.439,0.25454,0.090597,0.25707,0.29184,59.601,
272.16,75.439,-0.70106,0.82023,-0.74056,0.51505,74.249,
272.16,75.439,1.4751,-0.16905,-1.299,0.017531,73.425,
272.16,75.439,0.18395,-2.4175,-0.61398,2.6739,48.981,
273.16,74.432,0.24827,0.11872,0.17565,0.34202,60.333,
273.16,74.432,0.41963,0.26558,-0.937,0.1033,73.517,
273.16,74.432,-1.1696,1.7356,0.013537,-0.61707,58.685,
273.16,74.432,1.1746,0.60688,0.54443,-2.1712,59.601,
274.16,73.7,-0.44667,-0.36824,-0.21078,0.14646,61.89,
274.16,73.7,-0.30343,-0.30007,0.88546,-0.015799,72.968,
274.16,73.7,-1.2079,0.81006,-0.15739,0.62799,58.685,
274.16,73.7,0.64942,-2.9141,-0.71839,2.9972,135.68,
275.16,73.517,0.23474,0.9969,0.30605,0.018318,61.89,
275.16,73.517,0.029245,0.039673,-0.92664,0.66874,73.883,
275.16,73.517,1.1989,-0.41971,-0.088127,-0.6337,70.129,
275.16,73.517,-0.66368,1.767,-0.28709,-1.1337,127.17,136.23
276.16,73.883,0.31952,0.96239,1.0929,-0.75816,62.622,
276.16,73.883,0.87089,-0.70441,0.76893,-0.76342,75.623,
276.16,73.883,0.80108,0.59692,-1.5068,0.43082,73.059,
276.16,73.883,0.72205,-2.4638,0.04903,2.3851,127.08,
277.16,74.982,0.32911,0.074809,0.30654,0.2111,63.08,
277.16,74.982,1.0398,-1.4898,0.53449,0.071196,90.271,
277.16,74.982,0.80035,0.40562,-1.6787,0.42156,73.608,
277.16,74.982,0.51702,1.3709,0.6226,-2.4701,78.278,
278.16,78.278,0.083903,0.96803,0.92425,-0.49854,49.438,
278.16,78.278,1.1076,-0.42715,-0.19392,-0.24619,93.201,
278.16,78.278,0.44801,-1.6419,0.78285,0.66651,71.32,
278.16,78.278,0.16884,0.29548,1.5581,-2.3992,77.271,
279.16,81.299,0.27959,0.35705,0.66369,0.32988,49.347,
279.16,81.299,1.0799,-0.45396,-0.25822,-0.17449,89.722,
279.16,81.299,-0.51804,1.6557,-0.75343,-0.57013,69.122,
279.16,81.299,0.2425,0.43215,1.2313,-1.9389,80.933,
280.16,82.214,0.26312,0.24526,0.15041,0.25152,71.411,
280.16,82.214,0.94959,-0.32271,-0.30913,-0.23569,87.616,
280.16,82.214,0.2989,-1.6754,0.66724,0.94142,70.496,
280.16,82.214,0.23218,0.61478,1.4121,-2.0234,81.94,
281.16,82.672,0.10065,-0.10411,-0.92084,-0.57285,50.72,
281.16,82.672,-1.0039,0.36781,0.19074,0.0064742,84.229,
281.16,82.672,0.086674,-1.6973,0.63284,0.95368,70.953,
281.16,82.672,-0.34205,-0.3969,-1.4661,2.1617,82.397,
282.16,81.116,-0.16487,-0.25091,1.0338,0.84799,47.974,
282.16,81.116,0.92217,-0.44492,-0.092965,-0.035818,48.157,
282.16,81.116,0.54298,2.2947,-0.86324,-1.3901,72.052,
282.16,81.116,0.36092,0.16299,1.4648,-1.9258,81.94,
283.16,70.953,0.5224,-0.058759,0.76101,0.41268,72.51,
283.16,70.953,0.86704,-0.69035,-0.017937,-0.20862,49.347,
283.16,70.953,0.42534,1.0626,-0.26079,-1.0827,84.045,
283.16,70.953,-0.15131,-0.52046,1.9255,-1.3627,69.763,
284.16,70.404,0.11545,0.1803,0.3882,0.19499,72.144,
284.16,70.404,0.18919,-0.72092,-0.29146,0.89017,67.291,
284.16,70.404,0.91986,0.34368,-0.8548,-0.29189,49.438,
284.16,70.404,1.4239,-1.5642,1.2406,-1.195,67.017,
285.16,69.58,0.25611,0.32855,0.23903,0.039509,72.052,
285.16,69.58,-0.012585,-0.71842,-0.1205,1.0414,67.291,
285.16,69.58,2.0519,-0.45865,-1.0813,-0.50247,51.453,
285.16,69.58,0.31675,-1.8229,2.2434,-0.86143,67.108,
286.16,68.665,0.025936,0.55278,0.20168,0.12219,72.235,
286.16,68.665,-0.57571,-0.14992,-0.032087,0.79457,53.833,
286.16,68.665,1.3427,-0.89237,-0.67246,0.90928,55.573,
286.16,68.665,0.029843,-1.6704,2.2794,-0.68264,67.383,
287.16,67.932,0.22117,0.2335,0.79973,0.4004,69.489,
287.16,67.932,0.39618,0.5102,-0.20046,-0.6894,132.75,
287.16,67.932,0.98681,-0.99413,0.26799,-0.39351,56.03,
287.16,67.932,1.0279,0.22251,-1.8904,0.97183,67.474,
288.16,67.291,-0.50387,-0.47089,0.20975,0.63083,56.213,
288.16,67.291,0.30951,0.11396,0.77871,0.51082,68.573,
288.16,67.291,0.36934,-0.6849,0.4979,-0.43309,94.482,
288.16,67.291,1.631,-0.79978,-1.523,0.76094,55.847,
289.16,67.108,-0.39529,0.76533,0.68864,0.56436,66.376,
289.16,67.108,0.4758,0.58487,-0.35091,-0.62802,135.22,
289.16,67.108,2.1126,-1.6153,-0.18884,0.15201,53.009,
289.16,67.108,0.021689,-0.50967,1.7833,-1.4532,67.932,
290.16,67.383,0.41569,-0.29881,1.143,0.25229,67.474,
290.16,67.383,0.52258,0.50645,-0.17292,-0.76544,136.23,
290.16,67.383,0.63908,-1.0466,0.61547,-0.55584,70.221,
290.16,67.383,1.615,-0.58294,-1.5252,0.80546,52.277,
291.16,68.115,-0.27593,-0.32927,-0.23395,-0.010971,65.46,
291.16,68.115,-0.5536,-0.66904,0.56799,0.81428,,
291.16,68.115,-0.27564,1.0458,-2.1998,1.6942,68.573,
291.16,68.115,-2.3157,2.0086,0.86216,-0.61253,51.27,
292.16,68.939,-0.0001489,0.46737,-0.013025,0.38399,65.552,
292.16,68.939,0.69104,0.4618,-0.065323,-1.0061,53.284,
292.16,68.939,-0.81507,2.1867,-2.0362,0.31416,67.932,
292.16,68.939,1.91,-1.2309,-1.7483,1.2435,51.91,
293.16,69.946,0.19962,-0.013056,0.66081,0.73327,64.819,
293.16,69.946,-0.033522,-0.98749,0.28177,0.39743,88.44,
293.16,69.946,-1.5529,0.77701,-0.64034,1.4827,66.65,
293.16,69.946,1.5339,-0.1029,-2.0323,0.83471,50.629,
294.16,70.953,-0.10352,-0.3365,-0.022151,-0.41792,48.798,
294.16,70.953,-0.87413,-0.01363,0.080384,0.62955,55.664,
294.16,70.953,-0.55533,1.2282,-0.11126,-0.64564,66.101,
294.16,70.953,0.29829,0.41908,-1.5612,0.84158,71.686,
295.16,72.235,-0.0096042,0.61268,0.099276,0.13673,49.53,
295.16,72.235,-0.56237,-0.57254,0.31903,0.90469,56.671,
295.16,72.235,1.1917,-1.5936,1.4919,-0.69023,64.911,
295.16,72.235,1.5031,-0.96553,-1.6795,1.4408,70.679,
296.16,73.059,0.1387,0.41512,0.108,0.18018,46.234,
296.16,73.059,-0.44489,-0.69447,0.13681,1.078,85.602,
296.16,73.059,1.5054,-2.0714,1.7814,-1.0049,81.665,
296.16,73.059,1.7245,-1.1833,-2.555,2.0954,71.411,
297.16,73.883,-0.15657,0.19543,0.4467,0.32083,48.615,
297.16,73.883,-2.2404,-0.42146,0.3212,1.8981,85.693,
297.16,73.883,1.6089,-3.7636,0.95546,1.3022,79.926,
297.16,73.883,1.1226,-0.77149,-4.7321,4.5375,72.693,
298.16,74.432,-0.3031,1.1251,-0.16507,0.12526,44.586,
298.16,74.432,0.25063,1.4361,-2.2245,0.36274,80.841,
298.16,74.432,2.7154,-2.9133,0.35071,0.080603,80.109,
298.16,74.432,-0.58025,-0.85021,-2.6529,4.0503,74.249,
299.16,74.799,0.76032,0.073616,-0.5544,0.4751,109.41,
299.16,74.799,-0.37204,-0.4256,0.41268,0.7862,49.622,
299.16,74.799,3.039,-3.803,-3.5532,4.0555,77.362,
299.16,74.799,-3.5581,3.5664,-6.1279,5.8936,79.468,
300.16,74.89,0.060262,-0.57173,0.078485,-0.37951,108.22,
300.16,74.89,-0.84081,-0.37038,1.106,0.14855,49.438,
300.16,74.89,-1.8438,2.0709,0.48792,-0.83514,79.651,
300.16,74.89,-1.0279,0.56466,-3.841,4.1829,75.623,
301.16,75.165,0.21833,-0.21782,-0.45529,1.2176,109.86,
301.16,75.165,2.874,-0.30877,1.2832,-3.4431,50.171,
301.16,75.165,2.5521,-3.5062,-3.9876,4.5165,105.74,
301.16,75.165,-4.0867,4.4235,-5.8449,5.2519,76.996,
302.16,75.439,0.73063,0.010884,0.11867,-0.078386,49.713,
302.16,75.439,0.86278,0.31107,-0.55095,-0.86115,51.361,77.271
302.16,75.439,2.3249,-2.7062,-1.0475,1.3797,105.38,
302.16,75.439,-3.8042,3.6736,-7.0447,7.0947,76.355,
303.16,75.806,0.69947,-0.66303,0.65042,0.10773,110.41,
303.16,75.806,1.352,1.0269,-1.4549,-0.55994,49.438,
303.16,75.806,-2.8362,2.7527,-3.0177,3.1138,77.179,
303.16,75.806,2.9944,-3.9442,-3.9539,4.7179,105.83,
304.16,76.08,-0.4875,0.59991,-0.3071,0.96016,110.5,
304.16,76.08,2.3161,0.051111,-0.46688,-1.4928,49.255,
304.16,76.08,-4.7355,5.1149,-6.1599,5.4054,76.813,
304.16,76.08,3.4016,-4.1319,-3.7475,4.4493,106.2,
305.16,76.355,0.68015,-0.71046,-0.057687,1.4957,110.6,
305.16,76.355,3.2342,-3.8391,-0.16935,0.68084,107.03,
305.16,76.355,2.6295,0.10571,-0.50994,-1.799,48.706,
305.16,76.355,-3.1896,3.0111,-9.2802,9.2293,75.806,
306.16,76.63,-1.4985,1.2152,-1.5648,0.40508,110.78,
306.16,76.63,-3.0385,3.5934,-0.42655,0.0057623,43.488,
306.16,76.63,-1.9538,-0.49768,1.7886,0.3573,48.615,
306.16,76.63,-0.081849,-0.080616,-3.9279,4.1762,76.447,
307.16,76.996,-0.064342,0.28635,0.41729,0.15725,109.59,
307.16,76.996,-2.1551,-0.40418,0.64706,1.7071,48.34,
307.16,76.996,-2.6755,2.8333,2.6303,-2.8407,79.926,
307.16,76.996,3.8066,-4.1293,4.3545,-4.0234,76.08,
308.16,77.454,1.5669,-0.53335,-0.080318,0.50686,51.27,
308.16,77.454,2.6439,-3.1995,-0.38782,0.8442,145.84,
308.16,77.454,2.3608,0.030263,-1.0103,-1.5731,47.241,
308.16,77.454,-1.6624,2.1776,-5.3268,4.8219,77.271,
309.16,78.552,0.5685,0.69987,-0.9534,1.1847,49.255,
309.16,78.552,1.6288,0.64555,-1.5528,-0.89669,50.171,
309.16,78.552,-1.3388,1.6854,-4.3891,4.0449,78.003,
309.16,78.552,2.5809,-2.5592,-0.83338,0.76926,127.53,
310.16,80.017,-0.30055,1.0935,1.9788,-1.4312,129.82,
310.16,80.017,-1.1403,-0.89652,1.5169,0.60666,139.34,
310.16,80.017,-3.7099,3.3349,2.0212,-2.3413,50.446,
310.16,80.017,2.7029,-3.3027,4.0737,-3.6496,78.461,
311.16,82.214,0.57361,0.6528,0.040047,0.21598,127.99,
311.16,82.214,-0.87008,-0.11033,0.62476,0.52788,138.24,
311.16,82.214,2.0154,-2.1123,-1.2949,1.4859,130.28,
311.16,82.214,-3.838,5.195,-8.5569,7.363,79.193,
312.16,84.045,-0.26849,0.83842,-0.51339,0.78025,128.08,
312.16,84.045,0.54876,1.3215,-0.24883,-1.744,138.24,
312.16,84.045,4.1715,-3.531,-1.9732,1.6002,48.248,
312.16,84.045,-2.6629,4.2701,-9.5293,8.0298,82.947,
313.16,85.327,0.26139,1.2195,-2.4493,2.52,129.27,
313.16,85.327,0.68174,0.39301,-0.47883,-0.67668,137.79,
313.16,85.327,1.7747,-1.714,-1.4497,1.346,135.96,
313.16,85.327,-3.1248,4.8802,-9.855,8.1043,86.517,
314.16,85.51,-0.10265,0.2621,0.6808,-0.047115,124.33,
314.16,85.51,0.42158,0.69244,-0.20315,-0.78244,137.15,
314.16,85.51,2.0342,-1.6056,-1.4999,1.2609,45.959,
314.16,85.51,-1.9666,2.8873,-5.6321,4.9718,88.074,
315.16,84.503,0.40414,-0.75198,0.41516,-0.89783,94.208,
315.16,84.503,-0.46416,-0.59741,-0.37056,1.3569,48.248,
315.16,84.503,-1.9769,1.4331,1.745,-1.3957,45.959,
315.16,84.503,-1.5367,2.5033,-6.1234,5.2676,72.51,
316.16,82.855,-0.007868,0.60374,0.035598,0.22728,56.58,
316.16,82.855,-0.052379,1.1009,-0.64571,-0.5031,65.552,
316.16,82.855,2.6804,-1.8334,-1.6998,0.90787,48.248,
316.16,82.855,-3.2227,4.8679,-8.5457,7.4966,95.398,
317.16,81.39,0.040029,0.48108,0.47326,-0.18693,91.095,
317.16,81.39,0.29245,0.59582,-0.17803,-0.89637,64.178,
317.16,81.39,2.7752,-1.9936,-1.822,1.1228,47.607,
317.16,81.39,-2.8725,4.3058,-7.9789,7.1337,95.856,
318.16,80.383,-0.21127,0.58842,0.13491,0.33529,91.095,
318.16,80.383,1.478,0.78256,-1.9801,-0.16121,50.995,
318.16,80.383,2.7289,-2.2932,-1.6355,1.3081,70.038,
318.16,80.383,-3.0804,4.5686,-7.7909,6.8311,95.764,
319.16,80.383,0.29203,-0.65889,2.8094,-1.7686,59.784,
319.16,80.383,-4.0403,6.2387,-9.5672,8.0049,93.109,
319.16,80.383,3.6895,-3.0081,-2.1536,1.6367,67.841,
319.16,80.383,2.5696,0.14703,-1.0669,-1.4592,52.277,
320.16,80.658,0.45148,-0.66136,2.3608,-1.4487,59.601,
320.16,80.658,1.2686,1.6867,-2.8493,0.1819,65.643,
320.16,80.658,-4.1062,6.2548,-9.9961,8.4114,92.651,
320.16,80.658,3.1536,-2.4537,-2.8536,2.3303,47.882,
321.16,81.116,-1.2908,1.7111,-1.5284,2.6152,59.692,
321.16,81.116,2.0501,1.2508,-2.5277,-0.24869,66.101,
321.16,81.116,-4.7279,7.42,-11.065,8.8037,92.651,
321.16,81.116,4.5399,-3.6266,-2.4457,1.5596,49.164,
322.16,81.848,-2.9448,3.3847,-2.7698,3.7817,60.059,
322.16,81.848,-4.5896,6.6627,-10.097,8.1871,92.56,
322.16,81.848,0.43733,2.8881,-3.672,1.0107,66.65,
322.16,81.848,2.8057,-2.2648,-2.2147,1.8406,51.636,
323.16,82.581,-1.3603,3.1414,-3.8898,3.705,64.453,
323.16,82.581,-0.38408,-1.1598,0.68136,0.91482,92.285,
323.16,82.581,-4.9681,7.354,-10.895,8.8071,92.377,
323.16,82.581,5.336,-3.9181,-2.9172,1.507,49.713,
324.16,83.313,0.50148,0.30597,-0.57377,1.2475,63.629,
324.16,83.313,3.4849,-0.23532,-1.0156,-2.0442,94.391,
324.16,83.313,7.0226,-5.0903,-4.022,2.0374,53.741,
324.16,83.313,-4.0253,6.4893,-10.62,8.6164,90.637,
325.16,84.045,1.2716,0.69613,-2.6254,2.1796,64.178,
325.16,84.045,-0.98627,3.4214,-3.7816,1.4185,55.206,
325.16,84.045,3.6263,-1.9066,-4.2584,2.4794,53.65,
325.16,84.045,-4.2635,5.9255,-7.5159,6.1768,91.278,
326.16,84.412,-0.43565,-0.18214,3.2158,-1.9127,64.911,
326.16,84.412,0.8423,0.37126,0.89108,-2.2302,53.192,
326.16,84.412,-3.5153,6.6739,-9.1826,6.4625,58.502,
326.16,84.412,7.3056,-4.7452,-5.6049,3.292,57.587,
327.16,84.778,1.3145,0.55782,-2.3022,1.9273,63.721,
327.16,84.778,0.88252,0.52042,0.44382,-1.9578,53.101,
327.16,84.778,7.9328,-0.1662,-22.003,14.639,55.115,
327.16,84.778,8.3667,-8.3193,1.5439,-1.6968,59.784,
328.16,85.51,2.5273,-0.88659,-1.9056,1.7733,77.637,
328.16,85.51,0.70471,0.70063,0.21735,-1.6462,51.453,
328.16,85.51,16.091,-7.8709,-20.255,12.425,72.052,
328.16,85.51,-6.8382,8.5699,-5.6143,4.1482,58.411,
329.16,86.792,-0.35028,0.51665,2.5508,-1.3837,83.862,
329.16,86.792,-0.92616,-0.3232,0.94178,0.38484,56.122,
329.16,86.792,9.7099,-3.384,-17.521,12.512,73.334,
329.16,86.792,6.1432,-6.5921,2.4654,-2.3886,59.143,
330.16,88.165,-2.4341,1.8729,1.5164,-0.20847,71.594,
330.16,88.165,8.8015,-9.0932,3.0911,-2.8196,57.312,
330.16,88.165,1.7353,3.347,-6.3375,1.6992,57.495,
330.16,88.165,9.3023,-1.7361,-21.586,14.726,74.432,
331.16,89.264,1.132,-0.54788,0.65521,-0.49865,92.102,
331.16,89.264,0.68483,0.41883,0.79013,-2.1316,71.045,
331.16,89.264,8.5049,-8.7282,1.6052,-1.5801,56.305,
331.16,89.264,8.4803,1.0055,-24.859,16.132,77.454,
332.16,89.447,0.49443,-0.065688,1.1465,-0.8456,93.018,
332.16,89.447,1.0377,0.37654,0.3158,-1.9608,71.045,
332.16,89.447,9.2807,-9.343,2.0093,-2.1186,53.101,
332.16,89.447,-10.441,-0.79947,28.863,-18.406,76.63,
333.16,88.531,1.8693,-2.0538,1.9228,-0.3641,52.368,
333.16,88.531,-0.19016,1.7099,0.81516,-2.2913,89.172,
333.16,88.531,-6.1413,8.2639,-7.0469,5.2324,52.826,
333.16,88.531,10.131,-5.2297,-11.471,6.7495,75.256,
334.16,87.067,2.0626,-1.748,1.1314,-0.7332,52.917,
334.16,87.067,2.5752,-0.80091,-0.84493,-1.1067,71.32,
334.16,87.067,15.459,-18.504,7.6065,-5.1702,50.72,
334.16,87.067,11.767,-2.0008,-23.882,14.936,75.073,
335.16,84.595,-3.5037,3.1854,1.6573,0.077297,79.01,
335.16,84.595,-0.25129,2.1254,-0.17023,-1.68,89.905,
335.16,84.595,11.403,-8.6866,-5.0113,2.4597,49.53,
335.16,84.595,-1.3864,4.5875,-9.9023,6.9306,54.016,
336.16,81.848,1.9558,-1.4254,1.5106,-1.3361,54.84,
336.16,81.848,-0.38417,2.5147,-1.2184,-1.1003,91.003,
336.16,81.848,6.3073,-7.6559,5.2442,-4.2473,67.474,
336.16,81.848,7.2431,-3.2321,-10.734,6.9018,76.355,
337.16,78.278,2.169,-1.4721,0.85086,-0.81603,54.932,
337.16,78.278,0.28578,2.5554,-1.914,-1.0819,91.461,
337.16,78.278,-5.269,7.4682,-6.8634,4.964,67.2,
337.16,78.278,15.764,-9.3974,-16.711,10.463,76.538,
338.16,75.531,3.2957,-2.5659,0.4885,-0.49364,51.727,
338.16,75.531,-5.3035,7.1722,-6.1873,4.759,67.657,
338.16,75.531,0.95404,1.4072,-2.1516,-0.32949,93.018,
338.16,75.531,14.964,-8.0954,-19.443,12.809,75.531,
339.16,74.066,2.5646,-1.4643,-0.7759,0.46838,49.622,
339.16,74.066,-0.58236,2.3867,-1.1126,-0.79385,46.967,
339.16,74.066,7.5477,-9.3361,5.684,-4.3,67.657,
339.16,74.066,12.672,-3.1879,-23.342,14.376,74.249,
340.16,73.242,-0.15505,0.78647,-3.281,1.9023,61.981,
340.16,73.242,-2.0205,6.9412,-13.637,9.0701,74.982,
340.16,73.242,1.1804,-3.3261,-0.05607,2.2843,97.412,
340.16,73.242,-20.51,14.95,8.7024,-3.2056,66.376,
341.16,73.151,1.1505,-1.357,2.54,-1.5871,44.495,
341.16,73.151,-5.529,7.9472,-8.7503,6.7339,55.939,
341.16,73.151,1.3935,0.50695,-0.81221,-1.1083,46.509,
341.16,73.151,7.7719,-5.7233,-6.7285,4.8439,67.566,
342.16,73.425,0.094342,-0.64749,3.7594,-2.4948,67.566,
342.16,73.425,-6.6926,9.0186,-9.0399,7.1019,54.474,
342.16,73.425,8.4187,-5.8794,-7.2041,4.911,64.728,
342.16,73.425,2.4803,-0.10909,-1.2429,-1.181,77.179,
343.16,74.066,0.69727,0.040253,-4.8005,3.3438,66.833,
343.16,74.066,11.348,-7.7583,-9.9098,6.6071,51.544,
343.16,74.066,3.1119,0.24881,-2.2848,-1.1632,78.003,
343.16,74.066,10.679,-13.86,12.011,-9.1122,53.467,
344.16,74.524,-1.2766,0.86289,3.1023,-1.956,66.01,
344.16,74.524,9.107,-5.9704,-8.5784,5.7379,52.277,
344.16,74.524,2.7422,-0.1358,-1.2248,-1.4475,78.003,
344.16,74.524,10.836,-13.279,10.285,-8.1063,47.333,
345.16,75.348,0.54924,1.1597,-3.6349,2.7604,61.157,
345.16,75.348,3.6216,-1.6076,0.85332,-2.9682,78.461,
345.16,75.348,-8.8036,18.84,-34.911,25.206,74.432,
345.16,75.348,21.557,-19.603,-2.6446,0.44612,110.23,
346.16,76.08,-0.53111,2.0318,-3.3263,2.6681,62.897,
346.16,76.08,1.4505,0.49172,0.27366,-2.2556,108.12,
346.16,76.08,-8.5187,18.682,-33.448,23.62,73.425,
346.16,76.08,16.434,-13.28,-8.4891,5.3579,109.41,
347.16,76.63,-0.14797,1.5079,-2.9818,2.4617,64.087,
347.16,76.63,1.1059,0.34111,1.5376,-3.0054,107.3,
347.16,76.63,-9.7107,20.438,-32.747,22.443,72.418,
347.16,76.63,16.6,-11.98,-11.963,7.401,73.242,
348.16,77.637,0.45454,0.61588,-1.4793,1.2343,65.369,
348.16,77.637,-0.28986,1.8555,-0.037073,-1.6275,106.66,
348.16,77.637,-4.5163,10.87,-20.908,15.083,71.777,
348.16,77.637,15.428,-11.391,-9.9322,5.9133,57.129,
349.16,78.094,-0.94045,0.69589,1.5693,-0.56166,68.573,
349.16,78.094,2.675,-0.04595,-1.3757,-1.1797,87.433,
349.16,78.094,-0.47788,7.4678,-22.401,15.793,72.327,
349.16,78.094,16.383,-18.044,4.1179,-2.422,56.671,
350.16,78.644,0.89915,-2.5024,2.8266,-2.0513,85.236,
350.16,78.644,-1.6499,-0.14274,0.53581,1.4049,88.898,
350.16,78.644,0.76453,5.4426,-21.471,15.581,69.58,
350.16,78.644,-15.358,17.266,-3.6123,1.5031,57.587,
351.16,79.285,-1.3278,1.5571,0.067181,0.5093,84.503,
351.16,79.285,1.716,0.57381,-0.77986,-1.4404,89.172,
351.16,79.285,13.257,-13.829,-0.17573,0.97581,57.312,
351.16,79.285,1.2319,-11.932,31.189,-20.944,69.122,
352.16,79.926,1.3496,-0.67569,-0.62786,-0.82878,73.975,
352.16,79.926,-0.29282,-4.3246,-0.12922,4.3087,88.348,
352.16,79.926,-15.147,19.046,-9.5693,5.5398,56.488,
352.16,79.926,2.941,12.389,-45.508,30.712,81.024,
353.16,80.292,-0.95211,-0.08122,0.70662,-0.46551,83.496,
353.16,80.292,-1.6861,-0.49974,1.9555,0.36328,75.348,
353.16,80.292,-11.788,12.524,-2.0722,1.5348,54.474,
353.16,80.292,1.8847,5.1216,-19.32,12.805,70.313,
354.16,80.566,-0.53277,1.2891,-0.65822,0.72038,83.405,
354.16,80.566,2.0979,0.87447,-3.2082,0.27652,73.975,
354.16,80.566,12.616,-11.475,-1.7885,0.71187,51.27,
354.16,80.566,-2.3762,12.502,-24.269,14.884,84.778,
355.16,80.475,0.0026605,-0.76833,0.28591,-0.30959,83.862,
355.16,80.475,-1.7226,-0.92812,2.1804,0.54068,73.151,
355.16,80.475,-13.512,10.484,7.1791,-4.3306,47.607,
355.16,80.475,-3.0423,12.869,-25.144,15.847,85.327,
356.16,79.834,1.5994,-1.533,1.4936,-0.83702,62.164,
356.16,79.834,2.303,0.67382,-2.8987,-0.12616,72.601,
356.16,79.834,-0.30264,6.7473,-15.515,9.5664,84.961,
356.16,79.834,14.585,-13.894,-1.091,0.11431,48.248,
357.16,78.735,-0.58006,5.6551,-11.263,7.7335,61.066,
357.16,78.735,-5.7818,13.255,-20.157,12.507,97.87,
357.16,78.735,2.2487,0.39031,-2.1082,-0.51646,57.77,
357.16,78.735,10.336,-9.5785,-2.8972,1.904,48.431,
358.16,77.82,-1.215,2.6352,-3.0696,2.4878,44.678,
358.16,77.82,0.26722,3.9681,-1.5231,-2.6981,60.333,
358.16,77.82,-12.098,28.513,-46.649,30.29,50.446,
358.16,77.82,11.671,-8.3309,-7.9616,4.6878,46.692,
359.16,77.454,-0.49308,1.2861,-1.1717,1.2076,78.094,94.116
359.16,77.454,0.35247,3.0349,-1.1107,-2.2695,63.354,
359.16,77.454,-11.984,25.47,-37.59,24.328,74.341,
359.16,77.454,11.267,-8.1065,-7.5165,4.4344,47.607,67.566
360.16,77.271,-1.0348,1.5894,-0.81728,1.0767,76.538,
360.16,77.271,0.26141,1.7068,1.2123,-3.1477,43.396,
360.16,77.271,-11.149,6.4868,9.8982,-5.3865,84.869,
360.16,77.271,-16.766,29.262,-31.543,19.377,67.474,
361.16,77.82,-0.15315,0.10315,0.45341,0.38547,74.707,
361.16,77.82,2.4405,2.8198,-0.67753,-4.4253,97.321,
361.16,77.82,12.684,-9.7753,-6.6987,3.868,85.51,
361.16,77.82,9.2322,-22.56,35.028,-22.089,66.925,
362.16,78.552,0.028043,0.41341,-0.17627,0.52672,71.594,
362.16,78.552,-1.1798,4.031,-0.066372,-2.7799,97.412,
362.16,78.552,10.475,-5.5654,-9.9751,5.1488,86.792,
362.16,78.552,-19.105,30.192,-30.751,19.933,66.284,
363.16,79.285,-0.26032,2.3451,-4.2187,2.9581,69.946,
363.16,79.285,11.37,-6.9101,-9.562,5.1031,87.799,
363.16,79.285,-1.4212,5.3939,-3.5967,-0.36253,96.13,
363.16,79.285,-19.67,30.636,-31.473,20.636,65.735,
364.16,79.834,0.42434,0.53836,-0.88223,0.71016,69.672,
364.16,79.834,-0.88426,4.5682,-1.7206,-1.9989,94.666,
364.16,79.834,9.6957,-4.8534,-10.307,5.5046,70.953,
364.16,79.834,-19.768,27.814,-22.186,14.28,72.235,
365.16,80.109,-1.2248,2.7608,-2.6476,1.9159,69.214,
365.16,80.109,-2.9748,6.4507,-1.424,-2.0958,91.187,
365.16,80.109,19.467,-28.715,27.017,-17.722,74.341,
365.16,80.109,-9.9273,6.8442,6.3521,-3.2953,70.221,
366.16,80.109,0.90731,0.32507,-2.6309,2.2099,69.305,
366.16,80.109,-15.423,12.684,12.32,-9.4209,61.249,
366.16,80.109,5.4156,0.56185,-3.1362,-2.8348,44.586,
366.16,80.109,21.327,-29.578,24.702,-16.462,73.883,
367.16,79.926,2.7328,-2.0642,-1.0349,1.1899,69.214,
367.16,79.926,12.028,-9.2521,-8.5667,5.7107,63.904,
367.16,79.926,4.0196,3.833,-4.7859,-2.9898,56.488,
367.16,79.926,-26.641,37.602,-31.51,20.735,58.868,
368.16,79.834,0.45921,0.22543,-0.34964,0.45813,69.763,
368.16,79.834,0.87683,3.3919,-2.8616,-1.4938,56.854,
368.16,79.834,-6.0789,3.4088,6.6023,-4.0303,60.059,
368.16,79.834,17.614,-22.978,15.256,-10.24,55.481,
369.16,79.468,0.85562,-0.63075,0.10798,0.47041,70.953,
369.16,79.468,-0.018092,0.99355,1.0719,-2.0005,56.305,
369.16,79.468,-5.4893,2.6389,6.2907,-3.6292,58.502,
369.16,79.468,15.848,-20.663,12.724,-8.4822,48.798,
370.16,79.193,0.24282,0.0009848,0.0034871,0.54574,72.327,
370.16,79.193,6.9456,-4.4732,2.034,-4.4658,56.305,
370.16,79.193,4.4381,-2.0983,-6.2311,4.0032,57.678,
370.16,79.193,17.432,-23.196,14.544,-9.1537,50.262,
371.16,79.285,0.96604,-0.80371,1.5091,-0.97374,73.7,
371.16,79.285,4.1695,-2.3008,0.52167,-2.9027,57.678,
371.16,79.285,3.4008,-1.1234,-4.5782,2.6265,55.939,
371.16,79.285,18.532,-23.764,11.348,-6.7691,119.93,
372.16,79.376,1.2144,-0.62195,0.042445,0.14804,74.707,
372.16,79.376,2.9432,-0.46192,0.19591,-2.8975,58.228,
372.16,79.376,6.0991,-3.2259,-7.398,4.5401,55.206,
372.16,79.376,6.7241,-9.0466,5.5146,-3.3989,117.1,
